0,40
10000,40
15000,40
20000,40
25500,40
30500,31
35766,45
43435,34
49473,30
54374,34
59207,30
65454,37
72875,37
79641,37
86475,37
95637,21
101653,21
109454,21
115223,22
121388,27
124587,27
128087,21
131587,27
135087,21
138587,27
142087,21
145587,27
149087,21
152587,27
156087,21
159587,27
163087,21
172344,45
180455,45
187501,34
197066,34
202688,45
212121,22
218601,60
