0,0
10000,1500
15000,100
20000,2000
25000,100
30000,3000
35266,3200
41533,2005
47373,2810
53407,793
59173,3060
65002,566
72387,2674
79603,634
86436,3275
97843,3400
107720,3128
117125,2912
121988,2099
125187,3150
128687,2099
132187,3150
135687,2099
139187,3150
142687,2099
146187,3150
149687,2099
153187,3150
156687,2099
160187,3150
163687,2099
172210,3252
179980,100
187311,3320
194205,1767
199599,260
205346,2493
212197,0
218601,3400
