0,861
10000,40
15000,40
20000,40
25000,40
30000,34
35266,45
41466,34
46507,28
51073,33
56173,34
64721,37
72208,37
79508,37
86475,37
93944,21
100226,34
113655,34
121188,27
124387,27
127887,21
131387,27
134887,21
138387,27
141887,21
145387,27
148887,21
152387,27
155887,21
159387,27
162887,21
172403,45
179923,45
187121,34
194139,34
199333,34
205450,34
211970,22
218601,60
