0,0
10000,1500
15000,100
20000,2000
25500,100
30500,3000
35766,680
43566,2005
49539,2910
54374,1031
59207,2946
65145,1178
72604,68
79405,2074
86368,102
95638,3400
101653,1870
109054,100
115090,2924
121388,2099
124587,3150
128087,2099
131587,3150
135087,2099
138587,3150
142087,2099
145587,3150
149087,2099
152587,3150
156087,2099
159587,3150
163087,2099
172140,1099
180318,100
187501,1042
197066,2187
202688,226
211835,0
218601,1178
