0,0
10000,1500
15000,100
20000,2000
25500,100
30500,3000
35766,680
42765,952
48407,2028
54774,974
59407,2960
65478,1178
72804,158
80000,1008
90108,657
95530,1700
99458,1900
102727,1258
110219,1800
114806,2912
121788,1800
124987,2800
128487,1800
131987,2800
135487,1800
138987,2800
142487,1800
145987,2800
149487,1800
152987,2800
156487,1800
159987,2800
163487,1800
172739,2380
180319,100
187691,2550
197200,2005
202731,204
212410,0
218601,2788
218701,2788
