0,0
10000,1500
15000,100
20000,2000
25000,100
30000,3000
35266,3250
41466,1110
46507,2910
51074,2050
56173,3000
64402,623
72187,2833
80777,100
89608,1779
94930,1700
99607,1300
102570,2935
110219,1500
113606,2924
121188,1800
124387,2800
127887,1800
131387,2800
134887,1800
138387,2800
141887,1800
145387,2800
148887,1800
152387,2800
155887,1800
159387,2800
162887,1800
172477,612
179846,100
187121,634
194139,1813
199332,158
205450,2085
212036,0
218601,623
218701,623
