2331,0
80788,838
81132,0
82651,0
82960,0
93374,793
93713,362
94905,0
95236,0
100486,748
100840,544
102299,0
102637,0
109960,215
112024,612
117688,0
117990,0
208714,1892
219648,0
222800,0
226569,0
229919,0
